date,AAPL,MSFT,JNJ,JPM,XOM,PG,CAT,NEE,SPY,AGG,TLT,DBC,GLD,VNQ,BIL
2008-02-01,4.000412,21.694439,36.646084,30.313705,44.240208,38.651619,44.903912,9.386726,99.172760,59.289612,54.050358,26.559078,89.349998,29.552092,72.193245
2008-02-04,3.937604,21.509193,36.709698,29.038340,43.977703,38.710140,44.397045,9.590755,97.922226,59.255112,53.494129,27.025175,89.099998,29.245083,72.208984
2008-02-05,3.869110,20.711227,36.362659,27.574471,42.263676,38.060574,42.250721,9.182697,95.300484,59.439312,53.902771,26.800451,87.680000,28.212397,72.161720
2008-02-06,3.648974,20.319378,36.466774,27.467674,41.918816,38.218563,42.538567,9.194191,94.533142,59.393253,53.738186,26.675602,88.949997,27.751888,72.224716
2008-02-07,3.626243,20.034397,36.327972,28.340967,42.332359,38.487736,42.751320,9.153960,95.158371,58.869415,52.580326,27.000202,89.849998,28.407780,72.208984
2008-02-08,3.753061,20.347883,35.876842,27.530500,42.239342,38.048851,42.557350,9.084994,94.547318,59.151535,53.181938,27.807547,91.000000,27.500700,72.208984
2008-02-11,3.871801,20.098522,35.790073,27.235220,43.019897,38.622353,43.439644,9.125227,95.030472,59.278137,53.403316,27.990658,91.330002,26.942482,72.224716
2008-02-12,3.734517,20.191132,36.420517,27.210089,43.619541,39.301186,43.802589,9.210002,95.911514,59.255112,53.085506,27.424685,89.330002,27.710020,72.208984
2008-02-13,3.870307,20.632860,36.675003,27.706419,44.193363,39.207535,44.835079,9.260284,96.892014,58.903954,52.523575,27.649408,89.440002,27.928659,72.224716
2008-02-14,3.812281,20.305132,36.316414,26.770304,44.224400,38.991020,44.077911,9.153960,96.039436,58.719711,51.751656,28.207056,89.709999,27.407671,72.240494
2008-02-15,3.727638,20.248137,36.380028,27.172390,44.131340,38.797909,43.771286,9.294767,96.018120,58.690948,52.148975,28.073885,89.150002,27.630943,72.240494
2008-02-19,3.654358,20.148010,36.819592,26.908516,44.979134,38.803753,44.052895,9.254542,96.288124,58.408855,51.621105,28.989431,91.580002,27.561178,72.240494
2008-02-20,3.703411,20.183769,36.570896,27.109562,45.542591,38.721828,44.584778,9.306265,96.572273,58.316750,51.978699,29.139248,93.239998,27.733276,72.208984
2008-02-21,3.635216,20.097940,36.426292,27.059303,44.932602,38.598934,44.296928,9.175514,95.769394,58.794590,52.529255,28.981108,93.250000,26.979696,72.271950
2008-02-22,3.573006,19.797544,36.784355,27.599621,45.061832,38.745239,44.540974,9.278966,96.359138,58.483692,52.228432,29.380615,93.389999,27.742577,72.271950
2008-02-25,3.581378,19.911980,37.174454,27.662449,46.075043,39.020260,45.210529,9.304832,97.574104,58.276451,51.694931,29.663603,92.739998,28.589191,72.240494
2008-02-26,3.563732,20.298206,37.098759,27.467674,46.467899,39.605469,45.867569,9.317759,98.305916,58.558552,51.711945,30.296165,93.709999,28.584543,72.287689
2008-02-27,3.677688,20.212370,36.702858,27.901176,46.209442,39.330433,46.443256,9.306909,98.206451,58.679443,51.757378,30.254543,94.779999,28.449650,72.303452
2008-02-28,3.885560,19.976347,36.510723,26.663498,46.204269,39.189991,46.549656,9.133299,97.247269,59.030602,52.676842,30.545853,95.989998,27.863527,72.303452
2008-02-29,3.739301,19.454243,36.074043,25.538916,44.979134,38.727688,45.260597,8.722422,95.080223,59.255112,53.482746,30.046465,96.180000,27.463484,72.319206
2008-03-03,3.640898,19.304043,36.231255,25.017443,45.361656,38.827148,45.804989,8.875777,94.852882,59.245266,53.344952,30.487595,97.239998,27.654198,72.346016
2008-03-04,3.727339,19.733171,36.469959,24.621641,44.813705,38.651619,44.891399,8.991521,94.490501,58.991032,52.826508,30.379395,95.180000,27.393715,72.346016
2008-03-05,3.723450,20.112244,36.755249,24.338932,45.072178,39.031967,44.960224,8.994412,95.087318,58.615421,52.194180,31.045238,97.720001,27.770498,72.330223
2008-03-06,3.616971,19.718864,36.464134,23.478209,43.686760,38.920795,44.271908,8.758592,93.119225,58.528751,52.473267,31.278292,96.500000,26.505239,72.361771
2008-03-07,3.656452,19.933441,35.812084,23.597588,42.642540,38.505306,43.702465,8.722422,92.160065,58.707909,52.541706,30.962013,96.089996,26.937851,72.361771
2008-03-10,3.579884,20.062178,35.707264,22.919067,42.627029,38.481907,43.001633,8.651530,90.945068,59.019943,53.316444,31.544630,95.870003,26.556396,72.361771
2008-03-11,3.808990,20.941908,36.353516,24.401751,44.808521,39.008572,45.435810,8.807781,94.213402,58.661705,52.860672,32.035698,95.989998,28.282183,72.361771
2008-03-12,3.769510,20.477013,36.417564,24.257246,44.441494,39.230949,47.087788,8.784636,93.332352,59.262646,53.880421,32.385262,97.010002,27.686766,72.377571
2008-03-13,3.826639,20.469849,36.568943,23.943121,44.999798,39.418205,47.350605,8.890245,93.538406,59.008419,53.458847,32.418556,98.339996,28.012386,72.361771
2008-03-14,3.786859,19.997810,36.475773,22.956749,44.410473,39.055370,46.799957,8.888802,92.088982,59.256832,54.119705,32.376942,98.709999,27.444881,72.456497
2008-03-17,3.790447,20.240990,37.285069,25.325289,44.348446,39.236794,46.593449,8.988626,91.158195,59.511074,54.535545,31.078533,99.169998,27.612335,72.440681
2008-03-18,3.972597,21.042038,38.024475,26.833130,45.733856,40.108734,48.101498,8.992967,94.945213,59.372433,54.324806,31.769350,96.500000,28.826426,72.519524
2008-03-19,3.878382,20.469849,37.774120,26.682350,43.645397,39.681534,46.136639,8.797653,92.593452,59.551598,55.224880,30.396038,93.040001,28.607786,72.535286
2008-03-20,3.986056,20.870384,38.065231,28.881283,43.940056,40.594433,46.192986,8.806334,94.308533,59.759560,55.361584,29.172541,89.910004,29.561396,72.519524
2008-03-24,4.173291,20.863239,37.779957,29.245659,44.431145,40.945557,47.575851,9.029137,96.193527,59.320389,54.290585,29.705217,90.099998,30.226585,72.456497
2008-03-25,4.216661,20.841780,37.581997,28.937824,44.043457,40.693905,47.957573,9.056620,96.286369,59.430222,54.518448,30.004852,92.730003,30.303926,72.409149
2008-03-26,4.338690,20.426941,37.669319,27.712698,44.591408,40.752422,48.408131,9.069645,95.108253,59.256832,54.290585,30.903748,93.800003,29.722685,72.456497
2008-03-27,4.194827,20.062178,37.622746,26.927372,44.560406,40.617828,48.201618,9.153555,94.808342,59.279964,53.908878,31.245001,93.459999,29.478952,72.472221
2008-03-28,4.277374,19.962046,37.366573,26.833130,44.053764,40.635395,48.239162,8.964030,93.901489,59.424435,54.433010,30.504238,91.879997,29.132072,72.409149
2008-03-31,4.292032,20.298206,37.768303,26.983910,43.722961,41.004059,48.990059,9.076875,94.229996,59.331997,54.626717,29.771801,90.410004,29.244577,72.488029
2008-04-01,4.472386,21.099266,38.350513,29.528381,44.984287,41.630211,50.047600,9.387927,97.543091,58.928677,53.737648,29.605341,86.860001,30.908596,72.440598
2008-04-02,4.411373,20.856083,38.024475,29.287704,45.759693,41.243988,49.127728,9.515238,97.607338,58.957733,53.852058,30.487595,89.269997,30.758595,72.440598
2008-04-03,4.534600,20.741644,38.001167,29.313030,45.609779,41.238148,48.226658,9.516688,97.850105,59.143379,53.972195,30.654058,89.419998,31.461712,72.440598
2008-04-04,4.578566,20.856083,38.269009,28.863329,45.873398,41.314224,48.702244,9.541277,97.742996,59.445103,54.464211,30.870455,90.250000,30.964832,72.472183
2008-04-07,4.662612,20.856083,38.507713,28.844330,45.966480,41.261524,48.339279,9.513795,97.792976,59.439251,54.178165,31.203386,91.169998,30.678921,72.440598
2008-04-08,4.571386,20.562828,38.612514,28.413624,46.323158,41.343464,48.552048,9.570217,97.693024,59.433514,53.989418,31.328226,90.349998,30.636730,72.488022
2008-04-09,4.529514,20.662971,38.595058,28.058933,46.369701,41.085976,47.657219,9.548516,96.986115,59.694569,54.550041,31.852587,92.290001,29.867994,72.488022
2008-04-10,4.622532,20.820318,38.618324,27.780239,46.292152,41.068424,47.375641,9.425542,97.121788,59.508965,54.366993,31.711088,91.769997,30.158602,72.488022
2008-04-11,4.400904,20.226681,38.426205,26.937853,45.811371,40.963100,46.806190,9.380694,95.236755,59.636539,54.733120,31.586245,91.300003,29.788319,72.488022
2008-04-14,4.420046,20.069332,38.274830,26.285460,46.369701,41.033318,47.269249,9.338738,94.915443,59.566895,54.412708,31.802643,91.110001,29.614887,72.519554
2008-04-15,4.437993,20.205219,38.222450,26.678160,46.938328,41.097687,47.525810,9.412520,95.136826,59.247868,53.737648,32.185509,91.660004,29.914865,72.519554
2008-04-16,4.597109,20.705887,38.251541,28.476974,48.018723,40.768097,49.446850,9.742378,97.714470,59.033203,53.211323,32.493465,93.269997,31.128902,72.472183
2008-04-17,4.620739,20.899000,38.286465,28.578308,48.272030,39.761707,49.402859,9.736595,97.857224,59.021591,53.119789,32.343655,92.559998,31.241394,72.472183
2008-04-18,4.816647,21.456879,38.723148,28.983673,48.592541,39.532177,53.608288,9.612172,98.878288,59.178200,53.074043,32.360298,90.620003,31.063267,72.424820
2008-04-21,5.029604,21.757273,38.612514,28.647982,48.726955,39.902950,52.382507,9.636765,98.928284,59.184052,53.285702,32.401913,90.250000,30.833595,72.456421
2008-04-22,4.791523,21.635687,39.002598,28.914005,48.794155,39.708736,51.552738,9.602048,98.492760,59.271061,53.468773,32.601665,90.269997,30.758595,72.472183
2008-04-23,4.871978,22.493956,39.159801,28.597315,48.706257,39.532177,51.351563,9.795909,98.335625,59.213013,53.291389,32.293709,89.220001,31.142942,72.472183
2008-04-24,5.052933,22.744276,39.223854,29.750065,47.868816,39.332069,51.433285,9.691748,98.764046,58.992550,52.839432,31.752710,87.220001,31.761698,72.488022
2008-04-25,5.076565,21.335283,39.188896,30.269459,47.796448,39.167271,51.703598,9.639662,99.678001,58.934513,52.530518,32.335323,87.269997,31.939808,72.488022
2008-04-28,5.151636,20.734493,39.194721,29.984419,47.791279,38.967182,52.193924,9.612172,99.699409,59.079552,52.690708,32.410229,87.690002,31.897633,72.440598
2008-04-29,5.235681,20.484163,39.119038,29.819729,47.450085,38.784737,51.238411,9.681613,99.306709,59.166622,52.890976,31.627863,85.809998,31.550764,72.519554
2008-04-30,5.202780,20.398331,39.060814,30.180771,48.111778,39.461548,51.470993,9.590475,98.721176,59.526310,53.268547,31.569597,86.650002,31.110161,72.440598
2008-05-01,5.383733,21.027739,39.480022,31.194180,46.369701,39.449772,51.766445,9.772759,100.763298,59.425068,53.271980,30.837164,83.989998,31.780449,72.494400
2008-05-02,5.411849,20.913296,39.742031,30.820482,46.323158,39.314423,52.049347,9.902966,101.041824,59.326065,52.600174,31.619537,84.580002,31.752327,72.446907
2008-05-05,5.525205,20.798866,39.532413,30.402458,46.271469,39.226128,52.017906,9.714891,100.556267,59.349392,52.600174,32.277065,86.269997,31.663261,72.462715
2008-05-06,5.582931,21.242308,39.346111,30.529148,46.560951,39.226128,52.319645,9.648342,101.427406,59.157299,52.221256,32.701542,86.629997,31.883562,72.431129
2008-05-07,5.461201,20.891840,38.956032,29.496708,45.914780,38.725876,51.313850,9.385031,99.620888,59.326065,52.445164,32.759804,85.820000,31.016394,72.478569
2008-05-08,5.535078,20.934755,38.950211,29.167370,46.488594,38.796505,51.810463,9.457370,99.363838,59.477463,52.916016,33.292484,87.239998,30.828901,72.446907
2008-05-09,5.486922,21.020582,38.746422,29.496708,46.119915,38.378639,51.395576,9.438564,99.178169,59.500721,53.111240,33.808517,87.419998,30.660160,72.478569
2008-05-12,5.627796,21.449718,38.839561,29.921078,46.312031,38.461040,52.690514,9.505112,100.292068,59.395935,53.030804,33.234219,86.989998,31.396084,72.478569
2008-05-13,5.681634,21.377939,38.664921,28.806343,46.566463,38.684681,52.847694,9.363332,100.306297,59.058346,52.450912,33.417332,85.389999,31.522642,72.446907
2008-05-14,5.570966,21.485620,38.897812,29.078686,46.685890,38.549305,52.017906,9.398052,100.513397,59.145649,52.473896,32.876331,85.199997,31.719509,72.446907
2008-05-15,5.674755,21.858902,38.822109,29.781742,47.407669,39.055466,52.489380,9.304010,101.770126,59.459995,52.950436,33.250870,87.000000,32.103878,72.446907
2008-05-16,5.611646,21.528685,38.822109,29.471371,48.119038,39.284996,52.615093,9.312697,101.862915,59.314468,52.732250,33.733608,89.099998,31.935131,72.462715
2008-05-19,5.491408,21.148218,38.792995,29.129347,48.996571,39.349724,52.979694,9.547070,102.141403,59.413452,52.801159,33.783550,89.389999,31.986689,72.462715
2008-05-20,5.560200,20.645723,38.513527,27.678909,49.100418,38.761189,52.703102,9.505112,101.313133,59.541397,53.076775,34.249645,90.900002,31.555454,72.431129
2008-05-21,5.329597,20.279602,38.269009,26.868168,48.638283,38.355103,52.426510,9.552856,99.599457,59.459995,53.088211,35.248417,91.959999,30.796093,72.431129
2008-05-22,5.295498,20.437538,38.351093,27.267202,48.035965,38.619957,51.684738,9.629534,99.613747,59.104958,52.462357,34.740711,90.980003,30.533592,72.478569
2008-05-23,5.418729,20.136034,38.063797,26.804825,47.096115,38.413971,51.263557,9.473291,98.278542,59.331932,52.692055,34.807293,91.230003,30.388302,72.478569
2008-05-27,5.576052,20.416004,38.198666,27.241858,46.628777,38.296238,51.515022,9.519579,99.006844,59.000164,52.336102,34.249645,89.360001,30.805471,72.478569
2008-05-28,5.593399,20.229359,38.040356,27.146864,46.955894,38.178535,52.294483,9.570217,99.463776,58.726654,51.870968,34.466045,89.139999,30.857035,72.510170
2008-05-29,5.583828,20.322678,38.943275,27.596575,46.395119,38.531666,52.036758,9.751063,99.963638,58.563641,51.497784,33.525532,86.510002,31.189821,72.478569
2008-05-30,5.645442,20.329857,39.130886,27.235535,46.088764,38.873028,51.948765,9.768420,100.213531,58.773197,51.836552,33.750256,87.449997,31.044535,72.510170
2008-06-02,5.566183,19.956575,38.996040,26.697163,45.595467,38.466911,51.753853,9.616512,99.178169,58.991749,52.036510,34.199703,87.959999,30.524225,72.568787
2008-06-03,5.544348,19.604818,39.142620,26.532465,44.505047,38.496346,51.810463,9.521027,98.599831,59.102737,52.411098,33.392357,86.879997,30.725782,72.568787
2008-06-04,5.538964,19.769926,39.019505,26.367796,44.525826,39.108421,51.835606,9.524668,98.549866,58.892384,51.944309,32.892975,86.650002,30.885155,72.552963
2008-06-05,5.665781,20.315504,39.259876,26.665480,46.374332,39.237896,52.005329,9.609149,100.520599,58.676178,51.633080,34.141441,86.449997,31.592951,72.505470
2008-06-06,5.552423,19.734030,38.556301,25.392384,45.065849,38.472801,50.282921,9.323659,97.314560,59.003410,52.301605,35.015369,89.059998,30.271109,72.521286
2008-06-09,5.431888,19.891970,38.480091,23.758245,46.249729,38.884785,50.798409,9.351333,97.550201,58.705379,52.301605,35.373264,87.989998,29.671116,72.552963
2008-06-10,5.552423,20.021172,38.474209,24.252295,45.637005,39.232018,50.352062,9.403771,97.064667,58.395683,51.961578,35.231770,85.550003,29.685188,72.600426
2008-06-11,5.407961,19.468422,38.227955,23.517561,46.010857,38.961292,49.616600,9.345506,95.636627,58.471680,51.840569,36.530178,87.019997,29.235197,72.647964
2008-06-12,5.182143,20.272436,38.515259,24.074945,45.206024,39.114323,50.603508,9.542149,96.000763,58.109421,51.321922,36.521854,85.599998,29.535189,72.600426
2008-06-13,5.155522,20.868248,38.855324,25.069363,45.881069,39.108421,51.232124,9.820357,97.214622,57.963318,51.212486,36.288803,85.830002,30.027367,72.647964
2008-06-16,5.289221,20.767756,38.603207,25.297377,45.688950,38.784737,50.861256,9.782487,97.271736,58.027615,51.223976,36.255512,87.010002,30.425800,72.647964
2008-06-17,5.426505,20.674433,38.456631,24.727335,46.016045,38.725876,50.722965,9.840750,96.800491,58.226257,51.327686,36.621731,87.250000,29.563313,72.632072
2008-06-18,5.346348,20.430353,37.782352,24.537317,45.605846,38.255051,50.100613,9.769380,95.857994,58.471680,51.759903,37.121124,88.279999,29.127392,72.663750
2008-06-19,5.410652,20.767756,37.887905,24.480309,44.546581,38.196190,49.962311,9.829097,95.979347,58.173710,51.454441,36.255512,88.419998,29.802376,72.647964
2008-06-20,5.242261,20.265249,37.559566,23.979931,44.089642,37.172123,49.710888,9.673241,94.421455,58.348965,51.754139,36.505211,88.949997,29.132072,72.679619
2008-06-23,5.179152,20.078606,37.694424,23.352880,45.538342,37.036770,50.289215,9.741703,94.328156,58.273022,51.863628,36.763222,87.089996,28.410219,72.679619
2008-06-24,5.181842,19.906321,37.946541,23.891264,45.133350,36.995586,48.177055,9.620804,94.141579,58.389893,52.209393,36.771553,87.470001,28.428267,72.679619
2008-06-25,5.305670,20.351391,38.274876,24.011604,45.486435,37.366352,48.139343,9.606234,94.586502,58.419109,52.232418,36.630058,87.419998,28.893764,72.695457
2008-06-26,5.032594,19.920671,37.676823,23.004511,44.868530,36.636562,46.693535,9.295983,92.017464,58.495064,52.583965,37.845230,90.610001,27.929527,72.695457
2008-06-27,5.087329,19.834530,37.272263,22.200132,44.941212,35.600735,46.360367,9.252289,91.515182,58.635288,53.200542,37.945103,91.470001,27.711023,72.727119
2008-06-30,5.008069,19.748386,37.723721,21.731422,45.761635,35.789059,46.404377,9.552345,91.838089,58.664532,53.212063,37.270935,91.400002,27.749031,72.679619
2008-07-01,5.224616,19.288956,37.928936,21.789066,45.875866,36.477654,46.574097,9.571279,92.125145,58.461533,53.085995,37.928463,92.660004,27.725283,72.704971
2008-07-02,5.030203,18.578276,37.899620,22.160543,45.387775,36.895515,44.267078,9.578564,90.546432,58.391155,53.363579,38.652576,93.169998,27.383286,72.704971
2008-07-03,5.088226,18.650063,38.181065,22.615286,45.834324,37.472294,44.197926,9.446012,90.639732,58.408730,53.247925,38.635925,92.059998,27.103041,72.704971
2008-07-07,5.238970,18.685955,38.257294,21.801876,45.148903,37.024979,44.512257,9.418337,89.714027,58.614056,53.490856,38.111576,91.230003,26.495049,72.689110
2008-07-08,5.370275,18.556732,38.820141,22.909899,44.624470,37.466400,43.695049,9.613522,91.307114,58.842831,53.837872,36.729935,90.860001,28.471014,72.657433
2008-07-09,5.211752,18.111666,38.802551,21.955587,43.778107,37.548801,43.016136,9.767920,89.548958,59.071568,54.074982,36.704960,91.500000,26.528313,72.673256
2008-07-10,5.282938,18.269594,39.248161,22.102898,44.686783,37.795979,43.009853,9.915040,89.914925,59.124348,54.069195,37.703739,93.529999,27.041290,72.736717
2008-07-11,5.161805,18.126026,38.849461,21.238247,44.385612,37.342808,43.883614,9.891736,88.867249,58.789967,53.299999,38.228088,95.160004,26.908293,72.784264
2008-07-14,5.200686,18.054232,38.937405,20.296749,44.354454,37.625298,43.795609,9.829097,88.063530,58.878014,53.768471,38.244743,95.910004,25.972563,72.784264
